OnshoreWindPower,ExchangeNordicCountries,OtherRenewable,HourDK,Biomass,HydroPower,ExchangeGreatBelt,ExchangeContinent,OffshoreWindPower,SolarPower,FossilGas,FossilHardCoal,FossilOil,Waste,TotalLoad
92.45,1142,2.27,2018-08-01T07:00:00,14.36,0,0,1373,138.47,73.83,120.47,607.7,22,163.12,3720.19
90.93,1404,2.66,2018-08-01T08:00:00,14.79,0,0,1265,71.15,174.23,148.62,705.36,25.52,145.94,4023.48
80.62,1141,2.08,2018-08-01T09:00:00,13.93,0,0,1507,74.15,285.39,180.59,683.79,20.64,143,4121.06
75.67,1140,1.98,2018-08-01T10:00:00,16.74,0,0,1604,82.33,406.36,139.72,666.92,19.6,140.83,4292.6
79.51,1114,2.16,2018-08-01T11:00:00,21.23,0,0,1628,55.27,489.77,142.46,601.22,22.42,137.71,4296.49
81.86,842,2.61,2018-08-01T12:00:00,22.67,0,0,1657,30.16,552.43,195.87,618.3,25.13,134.47,4170.43
70.16,851,2.68,2018-08-01T13:00:00,16.33,0,0,1564,38.53,592.87,216.02,610,26.24,128.07,4129.04
105.33,723,2.46,2018-08-01T14:00:00,13.31,0,0,1540,48.89,590.88,242.34,606.44,25.13,145.71,4051.54
159.12,776,2.59,2018-08-01T15:00:00,9.67,0,0,1315,57.52,550.38,239.97,624.11,52.73,125.23,3932.29
185.48,914,2.07,2018-08-01T16:00:00,8.71,0,0,1175,65.77,455.81,221.42,681.67,47.72,122.46,3897.99
174.68,1263,2.02,2018-08-01T17:00:00,8.8,0,0,1156,67.14,345.44,198.81,686.67,19.89,123.43,4039.27
168.22,1526,2.28,2018-08-01T18:00:00,8.73,0,0,989,41.88,213.74,216.88,694.9,22.62,123.1,4008.3
111.72,1663,2.46,2018-08-01T19:00:00,8.84,0,0,866,21.62,99.07,210.47,693.64,34.65,124.21,3820.8
62.12,1797,2.75,2018-08-01T20:00:00,9.71,0,0,701,5.36,35.19,170.65,709.85,33.7,123.91,3634.97
45.33,2106,2.16,2018-08-01T21:00:00,8.59,0,0,294,0.11,3.52,177.24,687.96,70.46,124.53,3503.06
40.85,2524,2.08,2018-08-01T22:00:00,8.21,0,0,-193,0.3,0.17,175.76,676.81,70.51,123.94,3410.36
39.01,2127,1.89,2018-08-01T23:00:00,7.76,0,0,73,0.36,0,148.73,660.16,18.52,122.04,3156.97
32.77,744,2,2018-08-02T00:00:00,8.15,0,0,1372,0.47,0,97.42,604.25,17.73,123.06,2971.21
27.65,7,2.07,2018-08-02T01:00:00,8.17,0,0,2023,0.34,0,95.54,559.98,17.97,122.55,2841.15
28.57,-179,2.38,2018-08-02T02:00:00,8.95,0,0,2086,0.65,0,104.91,581.34,20.98,123.42,2754.52
30.25,-171,1.89,2018-08-02T03:00:00,7.99,0,0,2099,1.54,0,90.82,565.24,16.62,122.12,2739.28
24.03,-85,1.76,2018-08-02T04:00:00,7.53,0,0,2085,3.02,0.07,87.46,541.25,15.46,121.58,2773.75
24.16,189,1.86,2018-08-02T05:00:00,7.67,0,0,2034,1.11,3.21,87.33,418.72,15.38,121.35,2870.88
19.6,1154,1.93,2018-08-02T06:00:00,8.01,0,0,1218,0.61,38.03,91.99,581.06,16.23,122.76,3215.89
20.87,1843,2.13,2018-08-02T07:00:00,13.49,0,0,740,1.58,114.01,132.91,674.74,20,129.88,3667.6
22.5,1380,2.88,2018-08-02T08:00:00,15.5,0,0,1399,5.64,217.97,161.7,680.73,20.23,128.13,4025.51
34.17,1162,2.87,2018-08-02T09:00:00,13.67,0,0,1677,6.79,323.19,162.59,675.1,19.25,129.85,4194.2
65.5,902,2.46,2018-08-02T10:00:00,17.7,0,0,1869,19.99,429.83,153.61,655.42,15.9,168.94,4315.23
122.59,940,2.67,2018-08-02T11:00:00,17.98,0,0,1708,29.71,552.03,127.67,663.16,26.46,126.97,4303.81
215.27,865,2.7,2018-08-02T12:00:00,17.84,0,0,1571,50.11,618.91,112.8,660.59,16.01,125.89,4244.71
301.71,965,2.62,2018-08-02T13:00:00,11.16,0,0,1353,50.27,654.03,113.22,659.19,15.69,123.21,4242.09
291.26,1009,2.7,2018-08-02T14:00:00,8.37,0,0,1237,40.6,643.77,115.92,663.85,16.66,127.82,4165.82
313.98,1156,2.9,2018-08-02T15:00:00,5.46,0,0,983,36.85,595.36,128.09,676.89,19.3,137.67,4075.69
262.82,1410,2.41,2018-08-02T16:00:00,5.95,0,0,787,22.08,514.33,136.52,690.76,22.27,140.27,4018.15
203.14,1650,1.83,2018-08-02T17:00:00,4.84,0,0,871,13.46,388.57,119.1,661.88,16.74,135.67,4085.08
183.34,1726,2.37,2018-08-02T18:00:00,5.67,0,0,904,12.34,236.51,131.34,684.75,21.32,123.55,4020.98
145.02,1902,2.53,2018-08-02T19:00:00,5.75,0,0,728,15.76,104.6,133.05,680.47,21.62,125.13,3835.47
81.17,2071,2.1,2018-08-02T20:00:00,5.08,0,0,494,10.92,28.21,159.05,666.32,18.1,123.97,3620.93
58.3,2349,1.77,2018-08-02T21:00:00,4.57,0,0,202,6.99,2.03,134.63,654.56,15.71,130.04,3529.1
47.39,2585,1.81,2018-08-02T22:00:00,4.39,0,0,-81,5.51,0.07,150.11,634.23,14.79,134.92,3461.12
48.15,2631,1.82,2018-08-02T23:00:00,4.53,0,0,-343,2.97,0,153.89,557.77,15.56,132.36,3176.43
56.44,2134,2.27,2018-08-03T00:00:00,5.53,0,0,-132,4.74,0,164.58,581.15,20.27,135.51,2946.7
77.93,505,2.42,2018-08-03T01:00:00,5.67,0,0,1337,10.24,0,166.74,592.62,21.21,136.55,2817.19
81.73,59,1.93,2018-08-03T02:00:00,4.67,0,0,1768,21.48,0,151.94,558.66,16.1,135.4,2771.79
84.25,96,1.65,2018-08-03T03:00:00,7.61,0,0,1720,31,0,145.77,556.15,13.92,135.13,2751.11
67.15,450,1.75,2018-08-03T04:00:00,25.6,0,0,1404,21.87,0.06,149.93,548.2,15.07,136.97,2792.11
61.77,1273,1.82,2018-08-03T05:00:00,66.4,0,0,665,14.21,2.46,150.47,501.46,14.82,138.35,2866.05
58.12,2128,2.05,2018-08-03T06:00:00,169.17,0,0,-171,6.73,30.23,206.46,594.68,16.51,142.05,3152.29
50.11,1475,1.81,2018-08-03T07:00:00,203.8,0,0,909,2.45,111.56,170.09,641.91,14.45,141.84,3678.28
60.19,1515,2.2,2018-08-03T08:00:00,201.87,0,0,981,6.45,246.02,197.69,671.88,17.48,145.02,4033.94
134.01,1552,1.84,2018-08-03T09:00:00,200.35,0,0,954,7.34,388.47,191.72,606.93,14.74,141.75,4186.45
165.87,1362,1.97,2018-08-03T10:00:00,202.72,0,0,1070,8.25,512.33,189.04,608.84,16.19,134.25,4283.14
186.23,1391,1.8,2018-08-03T11:00:00,207.87,0,0,996,5.36,595.68,164.88,563.65,13.75,134.8,4263.92
223.42,1449,1.77,2018-08-03T12:00:00,267.93,0,0,947,5.53,626.83,108.67,373.4,12.27,135.18,4155.17
250.12,1502,2.4,2018-08-03T13:00:00,324.38,0,0,719,7.87,641.46,109.38,405.82,18.99,129.18,4107.95
263.6,1610,2.18,2018-08-03T14:00:00,331.99,0,0,557,11.82,618.19,97.09,356.6,17.03,128.71,4003.62
350.09,1811,2.05,2018-08-03T15:00:00,331.3,0,0,239,25.1,569.84,96.96,317.68,15.76,133.35,3909.96
422.86,1795,2.24,2018-08-03T16:00:00,329.5,0,0,240,46.81,474.91,111.75,315.3,19.17,141.68,3922.01
497.6,1857,1.75,2018-08-03T17:00:00,333.92,0,0,468,49.78,333.47,101.43,226.05,15.32,142.41,4023.62
463.31,1911,2.33,2018-08-03T18:00:00,333.67,0,0,482,43.53,193.98,125.68,247.9,21.01,144.85,3969.35
469.09,2191,2.46,2018-08-03T19:00:00,343.85,0,0,5,38.59,83.06,147.93,325.13,21.15,145.39,3751.74
423.86,2504,2.33,2018-08-03T20:00:00,357.7,0,0,-498,58.08,18.49,189.58,342.42,20.65,144.6,3535.81
361.54,2652,1.8,2018-08-03T21:00:00,356.05,0,0,-586,46,0.78,171.29,321.02,15.85,142.46,3445.6
252.03,2694,2.11,2018-08-03T22:00:00,337.06,0,0,-605,16.91,0.06,152.11,337.28,18.06,142.85,3319.01
267.15,2608,1.85,2018-08-03T23:00:00,348.02,0,0,-794,46.58,0,154.39,312.02,15.98,139.28,3047.56
305.59,2538,1.78,2018-08-04T00:00:00,321.66,0,0,-987,150.08,0,133.86,294.96,16.04,135.69,2872.1
359.89,2038,1.98,2018-08-04T01:00:00,337.9,0,0,-708,182.4,0,130.69,261.75,17.39,137.83,2719.61
468.72,1178,2.21,2018-08-04T02:00:00,328.71,0,0,41,185.24,0,113.82,241.78,20.21,132.47,2666.74
529.22,362,1.72,2018-08-04T03:00:00,242.54,0,0,818,310.98,0,98.25,216.71,15.5,130.25,2642.92
497.13,98,1.69,2018-08-04T04:00:00,323.17,0,0,1013,284.68,0.05,91.36,211.73,14.44,138.03,2617.59
411.77,-87,1.74,2018-08-04T05:00:00,300.59,0,0,1299,266.71,1.71,88.7,211.3,13.98,139.99,2602
390.7,53,1.71,2018-08-04T06:00:00,153.25,0,0,1438,282.19,28.99,89.32,210.33,14.04,141.28,2707.87
448.36,774,1.76,2018-08-04T07:00:00,296.18,0,0,685,251.46,92.38,101.86,220.77,14.95,144.43,2952.66
601.97,1696,1.82,2018-08-04T08:00:00,343.27,0,0,-174,191.99,159.27,104.3,216.57,14.32,142.54,3220.05
681.32,1437,1.85,2018-08-04T09:00:00,348.81,0,0,45,216.17,235.7,110.09,217.34,15.43,144.65,3387.9
795.92,990,1.8,2018-08-04T10:00:00,318.8,0,0,362,260.25,366.87,110.34,220.81,15.21,145.79,3496.63
1007.42,228,1.76,2018-08-04T11:00:00,250.81,0,0,891,272.32,494.47,109.95,219.77,15.07,142.38,3510.52
1286.11,-729,1.86,2018-08-04T12:00:00,259.13,0,0,1487,267.69,520.76,109.61,213.64,14.77,146.37,3487.26
1380.5,-1538,2.44,2018-08-04T13:00:00,331.98,0,0,2083,201.55,540,116.36,245.62,20.83,145.4,3483.15
1409.07,-1432,2.3,2018-08-04T14:00:00,328.32,0,0,1871,277.24,550.4,110.53,245.27,19.83,144.61,3503.65
1561.35,-1299,2.03,2018-08-04T15:00:00,331.76,0,0,1663,274.59,514.46,97.24,225.29,15.92,143.85,3509.38
1527.45,-846,2.54,2018-08-04T16:00:00,224.43,0,0,1425,224.88,402.05,113.29,249.96,20.78,149.16,3468.5
1438.88,227,2.03,2018-08-04T17:00:00,313.89,0,0,594,279.26,267.16,98.82,241.08,16.17,146.46,3562.91
1498.27,577,1.94,2018-08-04T18:00:00,329.7,0,0,76,514.63,148.32,96.66,312.18,15.59,145.85,3571.7
1683.39,251,1.84,2018-08-04T19:00:00,237.39,0,0,131,687.66,75.48,91.89,257.03,14.08,144.27,3446.56
1642.71,599,1.95,2018-08-04T20:00:00,168.2,0,0,-233,710.95,26.63,94.51,238.22,15.17,143.74,3265.69
1487.41,438,1.92,2018-08-04T21:00:00,157.44,0,0,-69,913.04,1.6,94.69,242.35,15.2,144.96,3244.59
1662.61,76,1.88,2018-08-04T22:00:00,191.74,0,0,-28,862.51,0.06,90.99,241.06,13.93,144.93,3125.08
1884.58,-574,1.82,2018-08-04T23:00:00,184.25,0,0,158,987.37,0,90.94,268.27,13.97,144.14,2971.99
1831.49,-59,1.82,2018-08-05T00:00:00,147.74,0,0,-218,879.24,0,91.43,217.94,14.39,138.26,2786.28
1782.25,-170,2.35,2018-08-05T01:00:00,153.76,0,0,-247,833.74,0,112.18,251.97,20.83,131.14,2665.97
1856.13,-511,1.87,2018-08-05T02:00:00,152.68,0,0,-144,965.24,0,96.35,218.56,15.68,131.86,2577.83
2111.78,-1341,2.16,2018-08-05T03:00:00,206.67,0,0,279,946.57,0,105.48,234.22,18.59,132,2557.71
2092.43,-1147,2.55,2018-08-05T04:00:00,328.15,0,0,-50,917.54,0.05,119.7,261.7,23.06,134.09,2547.6
1998.86,-1214,2.25,2018-08-05T05:00:00,315.38,0,0,59,940.17,1.38,105.57,238.68,18.65,142.29,2465.61
1950.52,-999,1.85,2018-08-05T06:00:00,332.14,0,0,9,924.36,23.95,90.89,219.92,14.17,144.09,2523.64
2125.18,-940,1.82,2018-08-05T07:00:00,333.97,0,0,-65,866.82,86.36,91.32,214.77,14.1,141.34,2698.29
2316.69,-1425,1.89,2018-08-05T08:00:00,335.95,0,0,391,876.24,201.33,91.42,213.14,14.14,137.55,2971.38
2286.97,-2072,2.44,2018-08-05T09:00:00,245.55,0,0,1214,844.11,285.43,108.09,240.75,19.41,141.73,3214.82
2252.78,-2081,1.94,2018-08-05T10:00:00,156.37,0,0,1461,848.65,340.52,95.02,223.59,15.14,148.2,3357.74
2235.45,-1983,1.84,2018-08-05T11:00:00,157.78,0,0,1480,780.79,396.66,94.09,222.23,14.87,148.39,3426.58
2339.9,-2030,1.84,2018-08-05T12:00:00,144.41,0,0,1346,777.11,413.37,93.85,216.71,14.83,147.85,3377.16
2474.32,-2060,1.81,2018-08-05T13:00:00,143.86,0,0,1260,764.55,460.85,90.97,214.77,13.86,147.75,3405.3
2619.89,-2251,1.83,2018-08-05T14:00:00,140.88,0,0,1335,792.79,428.66,93.1,216.23,14.78,147.5,3425.77
2618.88,-2271,1.99,2018-08-05T15:00:00,139.17,0,0,1298,838.29,395.17,97.73,227.89,16.4,145.59,3419.31
2640.25,-2070,1.73,2018-08-05T16:00:00,139.02,0,0,1176,868.32,349.71,89.8,217.47,13.81,146.39,3477.99
2558.34,-1192,1.82,2018-08-05T17:00:00,140.39,0,0,623,899.06,264.31,93.86,217.7,15.06,146.51,3625.72
2147.59,247,2.07,2018-08-05T18:00:00,130.22,0,0,-142,804.98,162.56,110.81,235.81,17.69,149.17,3650.14
2036.63,792,1.88,2018-08-05T19:00:00,126.91,0,0,-603,839.14,75.47,105.6,220,14.89,145.61,3506.55
1712.68,995,1.96,2018-08-05T20:00:00,136.74,0,0,-632,814.35,20.59,110.18,238.35,16.28,146.08,3341.14
1494.88,1400,1.74,2018-08-05T21:00:00,129.3,0,0,-751,721.17,0.96,105.42,244.19,14.81,144.48,3282.36
1303.07,1524,1.79,2018-08-05T22:00:00,138.74,0,0,-748,690.81,0.06,93.05,223.15,14.33,145.75,3145.31
1156.27,1406,1.91,2018-08-05T23:00:00,145.71,0,0,-813,647.64,0,95.85,212.38,15.44,147.48,2891.92
922.26,1537,2.54,2018-08-06T00:00:00,320.83,0,0,-1095,595.96,0,115.5,250.49,21.73,149.24,2745.07
802.08,1160,1.95,2018-08-06T01:00:00,354.84,0,0,-609,534.7,0,95.75,218.19,15.59,148.39,2646.35
802.94,1051,1.8,2018-08-06T02:00:00,355.18,0,0,-503,520.01,0,90.6,214.56,14.06,145.8,2601.39
711.54,814,1.75,2018-08-06T03:00:00,340.54,0,0,-139,504.03,0,90.23,214.73,13.92,147.33,2581.35
561.17,1173,1.69,2018-08-06T04:00:00,350.12,0,0,-344,492.76,0.05,90.86,213.62,13.99,146.25,2627.19
471.8,1552,1.76,2018-08-06T05:00:00,336.53,0,0,-451,498.09,1.87,89.62,211.09,13.76,148.03,2772.32
397.02,2369,2.02,2018-08-06T06:00:00,338.46,0,0,-857,463.42,31.56,105.43,238.23,17.09,152.72,3208.58
366.79,2321,1.8,2018-08-06T07:00:00,304.98,0,0,-279,433.65,94.34,135.55,227.57,16.43,155.9,3749.26
382.93,1795,1.83,2018-08-06T08:00:00,312.03,0,0,387,415.46,185.24,175.2,285.65,15.71,155.87,4054.62
407.76,1543,1.88,2018-08-06T09:00:00,360.28,0,0,704,349.31,277.81,179.04,237.96,16.35,156.7,4209.82
419.9,1420,2.01,2018-08-06T10:00:00,379.3,0,0,886,318.35,363.7,185.2,239.61,18.03,156.18,4389.12
530.67,1477,1.91,2018-08-06T11:00:00,370.97,0,0,759,295.96,400.21,185.28,248.88,17.57,156.17,4463.01
734.27,1585,2.22,2018-08-06T12:00:00,365.28,0,0,402,292.4,457.9,185.43,251.2,19.87,153.08,4445.14
998.18,1477,1.75,2018-08-06T13:00:00,365.33,0,0,389,219.52,470.15,176.11,280.25,16.05,151.88,4524.75
1193.18,1354,1.63,2018-08-06T14:00:00,363.86,0,0,337,184.2,452.87,179.74,297.32,14.09,151.56,4475.02
1287.79,1316,2.2,2018-08-06T15:00:00,361.77,0,0,109,158.5,425.94,201.45,319.97,18.54,154.67,4347.93
1234.45,1562,2.44,2018-08-06T16:00:00,362.02,0,0,-139,130.14,352.34,219.06,335.68,21.61,157.34,4232.24
1072.37,2189,1.97,2018-08-06T17:00:00,354.87,0,0,-290,103.67,243.79,223.14,313.02,18.02,156.16,4363.59
849,2529,2.03,2018-08-06T18:00:00,353.39,0,0,-348,73.85,138.56,241.38,309.33,18.57,155.96,4267.38
526.82,2292,2.61,2018-08-06T19:00:00,354.39,0,0,-62,72.62,66.28,265.39,365.38,24.03,156.99,4028.51
257.71,2539,2.32,2018-08-06T20:00:00,353.87,0,0,-206,90.75,20.47,254.11,352.58,21.15,157.23,3813.35
143.6,2535,1.78,2018-08-06T21:00:00,362.85,0,0,-184,95.38,1.15,255.22,327.33,16.07,153.91,3670.33
104.6,2508,1.78,2018-08-06T22:00:00,354.73,0,0,-173,131.57,0.06,216.78,317.71,14.75,147.27,3521.39
74.09,2506,1.78,2018-08-06T23:00:00,353.34,0,0,-383,130.24,0,144.76,293.23,14.63,144.91,3243.3
58.12,2590,1.68,2018-08-07T00:00:00,350.82,0,0,-641,90.04,0,152.06,294.57,14.48,145.9,3025.04
78.38,2600,2.08,2018-08-07T01:00:00,219.08,0,0,-616,38.08,0,155.31,295.11,17.78,144.41,2896.61
117.2,1987,1.98,2018-08-07T02:00:00,51.67,0,0,172,28.63,0,128.19,228.13,16.67,144.74,2844.73
138.18,987,1.81,2018-08-07T03:00:00,47.19,0,0,1168,31.45,0,124.22,212.11,14.9,146.44,2836.37
127.77,1228,1.69,2018-08-07T04:00:00,47.17,0,0,971,24.69,0.05,123.72,210.27,14.25,146.71,2870.37
96.89,2080,2.24,2018-08-07T05:00:00,196.26,0,0,88,11.06,1.43,137.22,230.72,18.77,151.11,2991.46
103.67,2385,2.46,2018-08-07T06:00:00,216.37,0,0,93,16.08,27.23,147.36,269.9,21.35,154.13,3415.98
87.47,1640,2.27,2018-08-07T07:00:00,206.79,0,0,1270,22.37,82.89,157.97,331,20.06,153.67,3954.81
51.54,1336,2.02,2018-08-07T08:00:00,213,0,0,1798,19.11,189.65,193.47,333.16,19.79,153.6,4302.75
51.01,1358,1.13,2018-08-07T09:00:00,215.33,0,0,1810,16.29,327.6,182.4,315.98,16.36,148.85,4446.21
65.51,1383,1.56,2018-08-07T10:00:00,214.64,0,0,1777,38.7,464.49,166.26,273.57,12.37,148.76,4554.67
111.33,1378,1.68,2018-08-07T11:00:00,214.77,0,0,1677,61.77,567.37,162.08,233.06,12.09,148.58,4548.36
191.02,1354,2.42,2018-08-07T12:00:00,216.41,0,0,1450,63.26,637.11,162.32,271.71,19.14,144.37,4513.88
290.13,1312,2.13,2018-08-07T13:00:00,215.89,0,0,1407,77.67,651.97,144.83,256.94,16.07,143.3,4512.02
406.43,1404,1.64,2018-08-07T14:00:00,213.85,0,0,1182,124.14,631.86,124.81,235.22,11.85,141.95,4451.23
515.22,1302,1.72,2018-08-07T15:00:00,211.16,0,0,1090,168.74,577.75,120.03,234.06,11.73,140.77,4308.99
569.02,1635,1.71,2018-08-07T16:00:00,202.94,0,0,699,230.96,468.83,119.32,230.21,11.38,140.85,4189.59
551.87,1798,1.75,2018-08-07T17:00:00,202.12,0,0,645,298.42,329.34,138.29,237.06,12.75,143.83,4279.25
578.98,2313,1.84,2018-08-07T18:00:00,206.67,0,0,143,306.94,191.22,158.99,246.32,14.8,146,4226.62
523.48,2465,2.26,2018-08-07T19:00:00,203.35,0,0,-170,376.45,80.97,171.94,316.48,18.19,146.73,4044.82
469.86,2374,1.96,2018-08-07T20:00:00,229.69,0,0,-369,552.63,20.2,195.49,318.79,15.27,144.47,3825.66
473.54,2559,1.77,2018-08-07T21:00:00,259.81,0,0,-697,645.95,0.76,178.3,299.74,12.91,142.11,3733.88
538.14,2469,1.79,2018-08-07T22:00:00,180.29,0,0,-703,670.5,0.08,141.08,253.25,12.56,142.05,3601.7
688.06,1697,1.7,2018-08-07T23:00:00,175.89,0,0,-283,687.5,0,113.45,195.59,11.51,140.28,3293.14
921.87,304,1.67,2018-08-08T00:00:00,170.47,0,0,549,771.51,0,112.92,188.31,11.42,140.42,3037.59
1101.46,-400,1.75,2018-08-08T01:00:00,165.14,0,0,828,858.72,0,113.92,190.46,11.92,139.04,2923.69
1100.39,-902,2.02,2018-08-08T02:00:00,158.88,0,0,1264,844.91,0,122.78,207.6,14.36,141.45,2862.44
965.14,-1032,1.81,2018-08-08T03:00:00,162.99,0,0,1587,828.4,0,118.16,201.75,12.72,141.62,2873.22
841.25,-349,2.06,2018-08-08T04:00:00,178.8,0,0,1104,745.42,0.05,126.35,213.69,15.33,142.51,2926.7
850.7,49,1.74,2018-08-08T05:00:00,157.73,0,0,777,865.25,1.54,114.93,193.79,11.81,142.67,3044.8
966.48,953,2.58,2018-08-08T06:00:00,263.48,0,0,240,576.64,26.61,145.49,241.72,20.67,146.62,3488.85
705.78,2407,2.46,2018-08-08T07:00:00,288.47,0,0,-473,525.94,91.45,166.84,248.86,21.05,145.72,4048.17
456.15,2672,2.54,2018-08-08T08:00:00,354.46,0,0,-485,500.13,184.81,212.31,272.41,21.32,148.24,4291.21
278.45,2078,2.89,2018-08-08T09:00:00,376.72,0,0,205,303.23,238.22,301.93,351.4,59.75,144.42,4309.53
247.96,1727,2.33,2018-08-08T10:00:00,379.26,0,0,813,132.85,293.41,308.59,316.88,76.93,141.64,4401.6
265.21,1658,1.75,2018-08-08T11:00:00,323.96,0,0,1269,232.78,334.63,152.48,232.52,14.63,141.26,4558.32
545.36,732,1.76,2018-08-08T12:00:00,347.08,0,0,1931,209.01,395.98,145.94,206.88,12.86,137.55,4554
665.52,374,2.4,2018-08-08T13:00:00,354.73,0,0,2023,262.55,409.64,156.51,233.11,19.75,136.71,4606.73
990.39,112,1.9,2018-08-08T14:00:00,353.24,0,0,1999,283.52,358.99,133.96,202.14,15.1,136.15,4507.77
1435.03,93,1.85,2018-08-08T15:00:00,344.47,0,0,1444,339.8,314.61,129.23,200.21,13.64,138.22,4388.87
1810.11,339,1.73,2018-08-08T16:00:00,175.88,0,0,1028,426.24,227.74,120.27,188.22,12.05,136.87,4393.8
1707.53,1185,1.66,2018-08-08T17:00:00,104.41,0,0,836,239.53,199.3,119.09,196.06,11.89,135.88,4573.97
1556.07,2020,1.98,2018-08-08T18:00:00,71.14,0,0,101,216.19,151.06,128.44,211.89,14.9,137.9,4437.83
1464.84,1930,1.83,2018-08-08T19:00:00,126,0,0,46,268.43,81.06,120.12,182.02,12.76,138.79,4206.65
1568.45,1613,2.04,2018-08-08T20:00:00,178.56,0,0,-502,712.42,23,121.01,200.46,14.38,141.16,3954.83
1377.34,1942,1.89,2018-08-08T21:00:00,311.18,0,0,-712,513.15,0.72,117.15,189.92,13.17,143.1,3803.63
1191.39,2140,1.73,2018-08-08T22:00:00,340.99,0,0,-878,493.73,0.01,111.89,188.95,11.51,141.75,3578.39
995.94,2006,1.72,2018-08-08T23:00:00,336.56,0,0,-928,524.03,0,111,188.34,11.42,142.63,3254.31
769.65,2093,1.94,2018-08-09T00:00:00,191.96,0,0,-990,580.98,0,120.52,209.23,14.06,141.77,3025.42
549.2,1233,2.24,2018-08-09T01:00:00,148.05,0,0,11,469.89,0,128.38,222.11,16.62,143.8,2871.78
341.54,1036,2.55,2018-08-09T02:00:00,163.91,0,0,464,273.63,0,137.72,237.24,19.52,147.51,2789.03
223.08,1196,2.12,2018-08-09T03:00:00,177.51,0,0,520,186.77,0,125.92,219.94,15.66,146.78,2781.76
173.13,1752,1.84,2018-08-09T04:00:00,209.53,0,0,96,155.79,0,121.94,205.19,13.22,145.32,2841.42
125.24,2188,1.75,2018-08-09T05:00:00,222.83,0,0,-111,118.12,0.74,116.92,191.75,11.37,148.3,2972.75
73.03,2668,2.16,2018-08-09T06:00:00,324.77,0,0,-269,58.71,24.75,134.99,238.62,15.82,147.6,3398.79
48.88,2545,1.99,2018-08-09T07:00:00,338.98,0,0,176,38.04,98.53,210.42,324.58,15.87,147.9,3924.01
34.03,1924,1.83,2018-08-09T08:00:00,344.54,0,0,973,28.03,222.81,245.64,316.71,13.57,146.68,4229.45
75.01,1795,1.82,2018-08-09T09:00:00,349.17,0,0,1006,49.4,360.49,242.83,310.66,29.61,146.82,4349.95
72.35,1621,1.82,2018-08-09T10:00:00,351.98,0,0,1208,86.52,479.9,220.06,314.56,13.52,145.1,4498.49
80.25,1561,1.73,2018-08-09T11:00:00,351.13,0,0,1254,53.49,532.66,208.79,310.19,25.22,144.74,4527.32
78.38,1544,1.86,2018-08-09T12:00:00,350.13,0,0,1238,17.79,556.53,202.48,315.04,17.57,143.86,4462.23
75.07,1696,2.05,2018-08-09T13:00:00,350.14,0,0,1085,12.1,571.06,205.24,325.63,15.31,145.67,4475.03
128.76,1876,2.03,2018-08-09T14:00:00,342.02,0,0,896,21.22,538.32,193.6,251.63,15.21,147.33,4397.77
205.55,1760,1.81,2018-08-09T15:00:00,341.43,0,0,917,36.09,469.52,186.13,198.85,12.68,146.9,4257.7
303.16,1593,1.78,2018-08-09T16:00:00,336.39,0,0,955,115.2,394.84,182.21,195.72,12.45,147.81,4210.01
475.24,1499,1.72,2018-08-09T17:00:00,335.27,0,0,1016,257.86,260.29,185.21,200.15,12.54,148.46,4326.82
741.13,736,1.72,2018-08-09T18:00:00,334.93,0,0,1368,415.9,135.95,184.3,196.96,12.35,148.87,4188.5
1097.76,736,1.78,2018-08-09T19:00:00,334.38,0,0,883,498.07,51.48,181.65,195.74,12.25,149.85,4030.81
1255.83,-23,2.82,2018-08-09T20:00:00,343.89,0,0,1270,594.77,5.81,187.72,216.22,16.24,152.54,3925.46
1351.77,-358,3.01,2018-08-09T21:00:00,318.32,0,0,1413,623.32,0.13,187.62,217.45,16.4,152.57,3805.75
1695.18,-466,2.55,2018-08-09T22:00:00,250.6,0,0,1089,621.24,0,160.97,193.72,11.63,148.09,3493.12
1962.26,-1558,2.55,2018-08-09T23:00:00,209.58,0,0,1638,801.52,0,116.22,190.72,11.52,146.46,3284.26
2150.02,-1861,2.53,2018-08-10T00:00:00,169.31,0,0,1418,950.79,0,116.51,197.24,11.81,146.02,3141.18
2091.82,-2324,3.52,2018-08-10T01:00:00,127.35,0,0,1618,1073.87,0,147.42,244.99,21.4,149.06,3016.36
2137.88,-2320,3.45,2018-08-10T02:00:00,115.82,0,0,1516,1114,0,144.2,241.82,20.29,148.68,2987.59
2426.47,-2238,3.56,2018-08-10T03:00:00,120.37,0,0,1172,1040.14,0,146.95,249.1,21.56,149.87,2939.22
2694.22,-2255,2.76,2018-08-10T04:00:00,114.87,0,0,999,1077.91,0,123.06,207.94,13.98,147.93,2970.4
2994.6,-2492,2.22,2018-08-10T05:00:00,123.43,0,0,1077,1118.04,0.46,115.41,193.81,11.66,147.45,3115.09
3299.4,-2556,1.76,2018-08-10T06:00:00,198.4,0,0,1212,1125.3,15.51,119.93,196.2,12.04,150.25,3549.23
3300.74,-1525,1.72,2018-08-10T07:00:00,273.31,0,0,324,1136.69,67.67,133.36,202.3,12.55,152.54,3924.47
3427.5,-761,1.82,2018-08-10T08:00:00,256.53,0,0,-325,1131,163.11,139.16,199.19,13.23,152.31,4224.55
3596.09,-797,1.97,2018-08-10T09:00:00,274.06,0,0,-410,1130.01,259.55,145.5,206.89,14.9,152.85,4434.78
