date,rate(kg/s)
2050-10-20T19:36:00,13.3157176808571
2050-10-20T20:36:00,13.3048106718653
2050-10-20T21:36:00,13.2947701970217
2050-10-20T22:36:00,13.285410782782
2050-10-20T23:36:00,13.2765233915305
2050-10-21T00:36:00,13.2681605007956
2050-10-21T01:36:00,13.2603433899134
2050-10-21T02:36:00,13.2529309853049
2050-10-21T03:36:00,13.2458792033789
2050-10-21T04:36:00,13.2392785791088
2050-10-21T05:36:00,13.2330942455045
2050-10-21T06:36:00,13.2272443699868
2050-10-21T07:36:00,13.221685826507
2050-10-21T08:36:00,13.216383237399
2050-10-21T09:36:00,13.2113104763013
2050-10-21T10:36:00,13.2064210050751
2050-10-21T11:36:00,13.2016868004322
2050-10-21T12:36:00,0
2050-10-21T13:36:00,0
2050-10-21T14:36:00,0
2050-10-21T15:36:00,0
2050-10-21T16:36:00,0
2050-10-21T17:36:00,0
2050-10-21T18:36:00,0
2050-10-21T19:36:00,0
2050-10-21T20:36:00,0
2050-10-21T21:36:00,15.2597125936877
2050-10-21T22:36:00,13.2443705185063
2050-10-21T23:36:00,13.6203689100682
2050-10-22T00:36:00,13.4592145995931
2050-10-22T01:36:00,13.4216899669806
2050-10-22T02:36:00,13.380181253736
2050-10-22T03:36:00,13.3504710659879
2050-10-22T04:36:00,13.3257769188613
2050-10-22T05:36:00,13.3053017166437
2050-10-22T06:36:00,13.2879262091454
2050-10-22T07:36:00,13.2723915395564
2050-10-22T08:36:00,13.2590323698797
2050-10-22T09:36:00,13.2469146988763
2050-10-22T10:36:00,13.236250955489
2050-10-22T11:36:00,13.2267661816943
2050-10-22T12:36:00,13.2181949877666
2050-10-22T13:36:00,13.2103254518327
2050-10-22T14:36:00,13.2030157106339
2050-10-22T15:36:00,13.1962228690653
2050-10-22T16:36:00,13.1898935373345
2050-10-22T17:36:00,13.1839812974054
2050-10-22T18:36:00,13.1784463162471
2050-10-22T19:36:00,13.1732444445155
2050-10-22T20:36:00,13.1683284044763
2050-10-22T21:36:00,13.1636513129099
2050-10-22T22:36:00,13.1591944368473
2050-10-22T23:36:00,13.1549356403024
2050-10-23T00:36:00,13.1508620928541
2050-10-23T01:36:00,13.1469593264127
2050-10-23T02:36:00,13.1431885769949
2050-10-23T03:36:00,13.1395391595542
2050-10-23T04:36:00,13.1360310083807
2050-10-23T05:36:00,13.1326548221105
